index	cost	
52726	1019	
52727	344	
52728	346	
52729	486	
52730	554	
52731	801	
52732	607	
52733	343	
52734	475	
52735	331	
52736	359	
52737	985	
52738	93	
52739	1435	
52740	1000	
52741	538	
52742	437	
52743	691	
52744	200	
52745	275	
52746	846	
52747	1106	
52748	1149	
52749	391	
52750	451	
52751	839	
52752	540	
52753	474	
52754	572	
52755	326	
52756	1050	
52757	433	
52758	698	
52759	238	
52760	852	
52761	444	
52762	665	
52763	774	
52764	404	
52765	1911	
52766	386	
52767	571	
52768	512	
52769	291	
52770	769	
52771	458	
52772	1144	
52773	709	
52774	278	
52775	635	
52776	286	
52777	651	
52778	157	
52779	1095	
52780	1178	
52781	955	
52782	623	
52783	798	
52784	314	
52785	471	
52786	642	
52787	153	
52788	652	
52789	1058	
52790	593	
52791	953	
52792	245	
52793	871	
52794	605	
52795	1410	
52796	981	
52797	432	
52798	1712	
52799	648	
52800	922	
52801	423	
52802	345	
52803	292	
52804	253	
52805	729	
52806	561	
52807	1006	
52808	726	
52809	784	
52810	1378	
52811	1451	
52812	393	
52813	752	
52814	669	
52815	124	
52816	551	
52817	359	
52818	444	
52819	398	
52820	1675	
52821	1479	
52822	556	
52823	811	
52824	318	
52825	247	
52826	547	
52827	874	
52828	503	
52829	844	
52830	765	
52831	517	
52832	941	
52833	794	
52834	704	
52835	453	
52836	953	
52837	179	
52838	686	
52839	384	
52840	870	
52841	761	
52842	746	
52843	663	
52844	446	
52845	244	
52846	783	
52847	1198	
52848	273	
52849	450	
52850	1175	
52851	247	
52852	786	
52853	708	
52854	674	
52855	877	
52856	507	
52857	615	
52858	604	
52859	474	
52860	468	
52861	465	
52862	455	
52863	380	
52864	499	
52865	1008	
52866	958	
52867	864	
52868	685	
52869	199	
52870	604	
52871	937	
52872	494	
52873	1179	
52874	508	
52875	873	
52876	690	
52877	134	
52878	748	
52879	532	
52880	228	
52881	216	
52882	406	
52883	472	
52884	693	
52885	355	
52886	912	
52887	830	
52888	708	
52889	811	
52890	601	
52891	768	
52892	568	
52893	940	
52894	893	
52895	641	
52896	1029	
52897	376	
52898	496	
52899	605	
52900	747	
52901	562	
52902	494	
52903	1135	
52904	1197	
52905	505	
52906	350	
52907	963	
52908	956	
52909	207	
52910	309	
52911	636	
52912	920	
52913	861	
52914	543	
52915	1031	
52916	1687	
52917	1584	
52918	835	
52919	289	
52920	848	
52921	455	
52922	603	
52923	1382	
52924	592	
52925	638	
52926	681	
52927	1523	
52928	1031	
52929	1045	
52930	1412	
52931	557	
52932	394	
52933	1012	
52934	70	
52935	1042	
52936	519	
52937	401	
52938	552	
52939	514	
52940	1285	
52941	949	
52942	1002	
52943	904	
52944	649	
52945	1204	
52946	658	
52947	665	
52948	732	
52949	514	
52950	654	
52951	214	
52952	1004	
52953	878	
52954	910	
52955	613	
52956	785	
52957	432	
52958	901	
52959	1888	
52960	640	
52961	605	
52962	321	
52963	492	
52964	924	
52965	592	
52966	579	
52967	532	
52968	579	
52969	1313	
52970	1013	
52971	712	
52972	935	
52973	964	
52974	1141	
52975	835	
52976	458	
52977	1980	
52978	908	
52979	722	
52980	660	
52981	726	
52982	1222	
52983	1061	
52984	745	
52985	538	
52986	468	
52987	382	
52988	196	
52989	378	
52990	524	
52991	549	
52992	1055	
52993	350	
52994	945	
52995	1531	
52996	269	
52997	698	
52998	931	
52999	876	
53000	360	
53001	217	
53002	970	
53003	637	
53004	955	
53005	447	
53006	299	
53007	324	
53008	580	
53009	972	
53010	443	
53011	543	
53012	1399	
53013	774	
53014	248	
53015	396	
53016	926	
53017	700	
53018	363	
53019	1275	
53020	489	
53021	1042	
53022	244	
53023	135	
53024	749	
53025	775	
53026	210	
53027	371	
53028	637	
53029	729	
53030	816	
53031	1190	
53032	430	
53033	712	
53034	1408	
53035	475	
53036	430	
53037	332	
53038	1240	
53039	606	
53040	550	
53041	799	
53042	1058	
53043	381	
53044	686	
53045	367	
53046	1011	
53047	522	
53048	734	
53049	788	
53050	489	
53051	280	
53052	824	
53053	723	
53054	835	
53055	618	
53056	829	
53057	656	
53058	803	
53059	776	
53060	472	
53061	517	
53062	270	
53063	1678	
53064	863	
53065	792	
53066	1447	
53067	417	
53068	924	
53069	812	
53070	730	
53071	741	
53072	481	
53073	213	
53074	128	
53075	460	
53076	102	
53077	775	
53078	381	
53079	372	
53080	524	
53081	786	
53082	532	
53083	797	
53084	275	
53085	644	
53086	1035	
53087	678	
53088	260	
53089	1127	
53090	628	
53091	289	
53092	725	
53093	350	
53094	430	
53095	726	
53096	880	
53097	526	
53098	510	
53099	669	
53100	817	
53101	831	
53102	766	
53103	965	
53104	1477	
53105	606	
53106	509	
53107	979	
53108	707	
53109	1173	
53110	801	
53111	919	
53112	297	
53113	411	
53114	2113	
53115	692	
53116	341	
53117	947	
53118	752	
53119	1051	
53120	831	
53121	317	
53122	571	
53123	181	
53124	970	
53125	979	
53126	423	
53127	204	
53128	448	
53129	879	
53130	949	
53131	773	
53132	1396	
53133	910	
53134	750	
53135	857	
53136	211	
53137	399	
53138	404	
53139	253	
53140	294	
53141	806	
53142	1440	
53143	877	
53144	402	
53145	694	
53146	429	
53147	370	
53148	428	
53149	741	
53150	739	
53151	593	
53152	1176	
53153	495	
53154	1210	
53155	288	
53156	1111	
53157	311	
53158	193	
53159	518	
53160	87	
53161	475	
53162	959	
53163	1040	
53164	391	
53165	517	
53166	765	
53167	1213	
53168	759	
53169	621	
53170	1201	
53171	487	
53172	726	
53173	286	
53174	197	
53175	686	
53176	624	
53177	489	
53178	367	
53179	743	
53180	322	
53181	996	
53182	778	
53183	732	
53184	796	
53185	457	
53186	692	
53187	658	
53188	755	
53189	1263	
53190	349	
53191	1431	
53192	789	
53193	777	
53194	479	
53195	988	
53196	582	
53197	356	
53198	813	
53199	473	
53200	370	
53201	512	
53202	393	
53203	577	
53204	356	
53205	410	
53206	430	
53207	703	
53208	395	
53209	997	
53210	512	
53211	272	
53212	141	
53213	1276	
53214	844	
53215	814	
53216	878	
53217	483	
53218	957	
53219	858	
53220	279	
53221	1110	
53222	335	
53223	1122	
53224	173	
53225	1541	
53226	505	
53227	829	
53228	1145	
53229	835	
53230	999	
53231	413	
53232	351	
53233	558	
53234	958	
53235	219	
53236	1077	
53237	986	
53238	843	
53239	651	
53240	715	
53241	461	
53242	1007	
53243	187	
53244	1202	
53245	1953	
53246	1373	
53247	289	
53248	238	
53249	922	
53250	464	
53251	1012	
53252	325	
53253	1760	
53254	654	
53255	547	
53256	345	
53257	274	
53258	612	
53259	1189	
53260	165	
53261	915	
53262	1088	
53263	743	
53264	1012	
53265	525	
53266	166	
53267	891	
53268	630	
53269	1275	
53270	390	
53271	1481	
53272	791	
53273	317	
53274	589	
53275	377	
53276	751	
53277	865	
53278	821	
53279	666	
53280	1246	
53281	1148	
53282	640	
53283	704	
53284	733	
53285	731	
53286	1070	
53287	663	
53288	379	
53289	444	
53290	986	
53291	829	
53292	364	
53293	1253	
53294	707	
53295	771	
53296	1380	
53297	1073	
53298	909	
53299	101	
53300	543	
53301	991	
53302	1402	
53303	768	
53304	282	
53305	1361	
53306	568	
53307	1461	
53308	347	
53309	415	
53310	591	
53311	388	
53312	919	
53313	1076	
53314	1054	
53315	781	
53316	666	
53317	369	
53318	1022	
53319	897	
53320	897	
53321	295	
53322	154	
53323	568	
53324	385	
53325	360	
53326	385	
53327	751	
53328	519	
53329	425	
53330	1049	
53331	208	
53332	1124	
53333	623	
53334	582	
53335	370	
53336	641	
53337	615	
53338	302	
53339	413	
53340	579	
53341	870	
53342	432	
53343	594	
53344	855	
53345	192	
53346	728	
53347	227	
53348	684	
53349	61	
53350	933	
53351	522	
53352	373	
53353	388	
53354	450	
53355	681	
53356	801	
53357	391	
53358	419	
53359	1256	
53360	846	
53361	682	
53362	913	
53363	800	
53364	1075	
53365	618	
53366	1261	
53367	709	
53368	526	
53369	332	
53370	769	
53371	544	
53372	936	
53373	1134	
53374	348	
53375	591	
53376	1047	
53377	553	
53378	210	
53379	1047	
53380	596	
53381	1084	
53382	692	
53383	564	
53384	635	
53385	565	
53386	211	
53387	262	
53388	272	
53389	567	
53390	301	
53391	172	
53392	1012	
53393	723	
53394	689	
53395	738	
53396	874	
53397	865	
53398	1347	
53399	560	
53400	350	
53401	286	
53402	591	
53403	516	
53404	551	
53405	406	
53406	589	
53407	320	
53408	809	
53409	928	
53410	348	
53411	692	
53412	842	
53413	462	
53414	437	
53415	686	
53416	386	
53417	597	
53418	997	
53419	425	
53420	370	
53421	203	
53422	970	
53423	895	
53424	368	
53425	702	
53426	1092	
53427	556	
53428	1038	
53429	242	
53430	1161	
53431	708	
53432	602	
53433	844	
53434	952	
53435	1070	
53436	525	
53437	255	
53438	1039	
53439	746	
53440	375	
53441	656	
53442	997	
53443	1276	
53444	676	
53445	658	
53446	125	
53447	505	
53448	103	
53449	526	
53450	519	
53451	872	
53452	868	
53453	332	
53454	1196	
53455	527	
53456	253	
53457	842	
53458	303	
53459	1294	
53460	232	
53461	282	
53462	853	
53463	570	
53464	1066	
53465	1306	
53466	357	
53467	642	
53468	502	
53469	668	
53470	912	
53471	1062	
53472	1256	
53473	690	
53474	305	
53475	767	
53476	1321	
53477	303	
53478	938	
53479	750	
53480	577	
53481	253	
53482	1055	
53483	590	
53484	1305	
53485	371	
53486	421	
53487	339	
53488	914	
53489	535	
53490	271	
53491	408	
53492	1013	
53493	859	
53494	296	
53495	657	
53496	485	
53497	90	
53498	457	
53499	1332	
53500	684	
53501	1658	
53502	690	
53503	249	
53504	760	
53505	628	
53506	389	
53507	1033	
53508	829	
53509	963	
53510	527	
53511	631	
53512	519	
53513	268	
53514	483	
53515	867	
53516	1257	
53517	887	
53518	782	
53519	259	
53520	1238	
53521	1066	
53522	778	
53523	249	
53524	534	
53525	162	
53526	1106	
53527	92	
53528	412	
53529	463	
53530	1174	
53531	1139	
53532	584	
53533	459	
53534	1976	
53535	776	
53536	448	
53537	1036	
53538	615	
53539	554	
53540	1091	
53541	135	
53542	542	
53543	138	
53544	612	
53545	560	
53546	1325	
53547	865	
53548	1721	
53549	702	
53550	676	
53551	793	
53552	1407	
53553	924	
53554	413	
53555	631	
53556	567	
53557	702	
53558	1111	
53559	375	
53560	536	
53561	511	
53562	987	
53563	647	
53564	522	
53565	116	
53566	665	
53567	511	
53568	762	
53569	821	
53570	828	
53571	658	
53572	213	
53573	1349	
53574	123	
53575	739	
53576	1073	
53577	1381	
53578	318	
53579	943	
53580	527	
53581	671	
53582	446	
53583	821	
53584	531	
53585	434	
53586	1105	
53587	256	
53588	403	
53589	451	
53590	761	
53591	328	
53592	232	
53593	1147	
53594	887	
53595	698	
53596	424	
53597	530	
53598	1110	
53599	855	
53600	528	
53601	456	
53602	1238	
53603	496	
53604	786	
53605	676	
53606	837	
53607	382	
53608	487	
53609	357	
53610	755	
53611	492	
53612	310	
53613	476	
53614	886	
53615	183	
53616	1068	
53617	1104	
53618	150	
53619	431	
53620	624	
53621	490	
53622	682	
53623	664	
53624	975	
53625	852	
53626	925	
53627	334	
53628	1046	
53629	493	
53630	686	
53631	315	
53632	1172	
53633	1242	
53634	615	
53635	792	
53636	453	
53637	1111	
53638	721	
53639	681	
53640	1097	
53641	895	
53642	845	
53643	578	
53644	176	
53645	134	
53646	671	
53647	472	
53648	614	
53649	852	
53650	283	
53651	628	
53652	392	
53653	328	
53654	122	
53655	533	
53656	259	
53657	582	
53658	527	
53659	623	
53660	1069	
53661	1666	
53662	570	
53663	240	
53664	229	
53665	1029	
53666	690	
53667	820	
53668	294	
53669	1048	
53670	258	
53671	351	
53672	635	
53673	699	
53674	100	
53675	523	
53676	383	
53677	645	
53678	1166	
53679	1368	
53680	586	
53681	868	
53682	1056	
53683	404	
53684	364	
53685	1020	
53686	982	
53687	345	
53688	548	
53689	1101	
53690	717	
53691	357	
53692	1189	
53693	129	
53694	294	
53695	517	
53696	557	
53697	471	
53698	754	
53699	807	
53700	892	
53701	625	
53702	838	
53703	742	
53704	755	
53705	1041	
53706	239	
53707	236	
53708	378	
53709	609	
53710	351	
53711	722	
53712	254	
53713	511	
53714	817	
53715	425	
53716	595	
53717	1306	
53718	817	
53719	1008	
53720	445	
53721	366	
53722	263	
53723	140	
53724	1033	
53725	344	
53726	1040	
53727	375	
53728	433	
53729	283	
53730	360	
53731	131	
53732	776	
53733	286	
53734	948	
53735	109	
53736	394	
53737	1234	
53738	100	
53739	606	
53740	1249	
53741	842	
53742	777	
53743	722	
53744	739	
53745	1535	
53746	609	
53747	233	
53748	755	
53749	354	
53750	328	
53751	246	
53752	145	
53753	526	
53754	748	
53755	1305	
53756	679	
53757	349	
53758	678	
53759	792	
53760	336	
53761	417	
53762	258	
53763	447	
53764	899	
53765	422	
53766	967	
53767	754	
53768	1078	
53769	308	
53770	540	
53771	633	
53772	340	
53773	423	
53774	675	
53775	559	
53776	1097	
53777	553	
53778	802	
53779	192	
53780	760	
53781	440	
53782	853	
53783	724	
53784	586	
53785	903	
53786	743	
53787	778	
53788	170	
53789	272	
53790	284	
53791	439	
53792	492	
53793	1216	
53794	1090	
53795	1008	
53796	471	
53797	645	
53798	597	
53799	427	
53800	763	
53801	1389	
53802	1226	
53803	791	
53804	628	
53805	577	
53806	1122	
53807	344	
53808	560	
53809	665	
53810	936	
53811	449	
53812	653	
53813	289	
53814	562	
53815	1169	
53816	407	
53817	1149	
53818	1479	
53819	867	
53820	427	
53821	509	
53822	340	
53823	593	
53824	380	
53825	342	
53826	1065	
53827	1247	
53828	930	
53829	1079	
53830	597	
53831	437	
53832	1244	
53833	764	
53834	570	
53835	685	
53836	492	
53837	925	
53838	839	
53839	627	
53840	77	
53841	1073	
53842	623	
53843	599	
53844	469	
53845	253	
53846	816	
53847	444	
53848	874	
53849	302	
53850	1014	
53851	720	
53852	1558	
53853	670	
53854	319	
53855	593	
53856	489	
53857	588	
53858	426	
53859	552	
53860	650	
53861	741	
53862	561	
53863	278	
53864	1022	
53865	215	
53866	252	
53867	985	
53868	671	
53869	658	
53870	595	
53871	348	
53872	273	
53873	1299	
53874	527	
53875	436	
53876	1020	
53877	920	
53878	529	
53879	358	
53880	351	
53881	1244	
53882	445	
53883	644	
53884	387	
53885	506	
53886	1480	
53887	765	
53888	555	
53889	1055	
53890	630	
53891	777	
53892	473	
53893	521	
53894	642	
53895	919	
53896	514	
53897	895	
53898	236	
53899	268	
53900	407	
53901	519	
53902	604	
53903	486	
53904	467	
53905	66	
53906	541	
53907	360	
53908	487	
53909	1320	
53910	509	
53911	439	
53912	1028	
53913	376	
53914	414	
53915	507	
53916	1175	
53917	684	
53918	791	
53919	836	
53920	1272	
53921	757	
53922	264	
53923	1146	
53924	276	
53925	568	
53926	791	
53927	1156	
53928	1047	
53929	404	
53930	1107	
53931	975	
53932	460	
53933	1160	
53934	1635	
53935	1884	
53936	1203	
53937	631	
53938	281	
53939	333	
53940	405	
53941	377	
53942	955	
53943	1142	
53944	754	
53945	1024	
53946	96	
53947	1086	
53948	559	
53949	432	
53950	134	
53951	894	
53952	956	
53953	911	
53954	404	
53955	1208	
53956	725	
53957	551	
53958	1082	
53959	765	
53960	975	
53961	490	
53962	1270	
53963	903	
53964	1082	
53965	1291	
53966	273	
53967	907	
53968	860	
53969	106	
53970	1728	
53971	801	
53972	542	
53973	431	
53974	823	
53975	638	
53976	1162	
53977	648	
53978	1138	
53979	458	
53980	1397	
53981	350	
53982	870	
53983	527	
53984	105	
53985	881	
53986	839	
53987	284	
53988	991	
53989	675	
53990	1034	
53991	1345	
53992	924	
53993	112	
53994	937	
53995	452	
53996	561	
53997	1021	
53998	121	
53999	386	
54000	1003	
54001	830	
54002	493	
54003	684	
54004	660	
54005	582	
54006	498	
54007	745	
54008	788	
54009	1068	
54010	106	
54011	547	
54012	400	
54013	95	
54014	243	
54015	609	
54016	625	
54017	1202	
54018	451	
54019	855	
54020	461	
54021	1168	
54022	415	
54023	283	
54024	140	
54025	796	
54026	656	
54027	691	
54028	389	
54029	602	
54030	705	
54031	486	
54032	829	
54033	675	
54034	704	
54035	747	
54036	796	
54037	121	
54038	1116	
54039	128	
54040	1107	
54041	270	
54042	467	
54043	539	
54044	505	
54045	684	
54046	940	
54047	1165	
54048	522	
54049	532	
54050	1082	
54051	584	
54052	592	
54053	362	
54054	438	
54055	465	
54056	310	
54057	639	
54058	839	
54059	747	
54060	349	
54061	454	
54062	257	
54063	1136	
54064	350	
54065	461	
54066	389	
54067	339	
54068	929	
54069	1019	
54070	1051	
54071	1024	
54072	1391	
54073	114	
54074	340	
54075	278	
54076	374	
54077	316	
54078	488	
54079	787	
54080	531	
54081	380	
54082	123	
54083	500	
54084	640	
54085	875	
54086	496	
54087	617	
54088	437	
54089	866	
54090	199	
54091	876	
54092	1058	
54093	555	
54094	815	
54095	333	
54096	644	
54097	464	
54098	884	
54099	532	
54100	1174	
54101	612	
54102	271	
54103	1032	
54104	325	
54105	635	
54106	394	
54107	429	
54108	914	
54109	551	
54110	307	
54111	1012	
54112	912	
54113	929	
54114	314	
54115	685	
54116	654	
54117	463	
54118	901	
54119	1037	
54120	696	
54121	481	
54122	429	
54123	708	
54124	1175	
54125	691	
54126	1039	
54127	612	
54128	692	
54129	633	
54130	1448	
54131	986	
54132	1063	
54133	385	
54134	446	
54135	1111	
54136	868	
54137	162	
54138	1318	
54139	641	
54140	1070	
54141	956	
54142	150	
54143	918	
54144	773	
54145	443	
54146	912	
54147	1082	
54148	362	
54149	1041	
54150	194	
54151	325	
54152	556	
54153	323	
54154	947	
54155	987	
54156	361	
54157	890	
54158	1366	
54159	790	
54160	1072	
54161	831	
54162	857	
54163	974	
54164	577	
54165	899	
54166	352	
54167	338	
54168	742	
54169	1044	
54170	449	
54171	1085	
54172	501	
54173	1104	
54174	547	
54175	387	
54176	1286	
54177	114	
54178	1058	
54179	598	
54180	310	
54181	522	
54182	328	
54183	411	
54184	253	
54185	983	
54186	709	
54187	610	
54188	462	
54189	326	
54190	731	
54191	349	
54192	330	
54193	642	
54194	290	
54195	626	
54196	374	
54197	466	
54198	750	
54199	768	
54200	186	
54201	1085	
54202	933	
54203	1317	
54204	520	
54205	1316	
54206	403	
54207	310	
54208	491	
54209	1085	
54210	603	
54211	365	
54212	880	
54213	1322	
54214	862	
54215	299	
54216	1624	
54217	714	
54218	847	
54219	1223	
54220	769	
54221	408	
54222	342	
54223	670	
54224	362	
54225	1103	
54226	463	
54227	978	
54228	369	
54229	722	
54230	402	
54231	655	
54232	589	
54233	817	
54234	372	
54235	492	
54236	675	
54237	440	
54238	662	
54239	1301	
54240	386	
54241	285	
54242	637	
54243	99	
54244	818	
54245	471	
54246	440	
54247	807	
54248	226	
54249	646	
54250	901	
54251	623	
54252	596	
54253	537	
54254	633	
54255	950	
54256	469	
54257	332	
54258	797	
54259	389	
54260	569	
54261	428	
54262	718	
54263	995	
54264	1077	
54265	561	
54266	475	
54267	758	
54268	390	
54269	1450	
54270	1464	
54271	563	
54272	263	
54273	608	
54274	1116	
54275	196	
54276	218	
54277	984	
54278	905	
54279	808	
54280	533	
54281	628	
54282	518	
54283	313	
54284	1413	
54285	829	
54286	917	
54287	579	
54288	954	
54289	552	
54290	874	
54291	133	
54292	1062	
54293	409	
54294	1083	
54295	459	
54296	507	
54297	645	
54298	326	
54299	612	
54300	324	
54301	1511	
54302	391	
54303	829	
54304	1012	
54305	442	
54306	474	
54307	1072	
54308	819	
54309	697	
54310	568	
54311	515	
54312	404	
54313	936	
54314	711	
54315	1223	
54316	845	
54317	558	
54318	486	
54319	807	
54320	613	
54321	692	
54322	813	
54323	249	
54324	720	
54325	431	
54326	112	
54327	895	
54328	520	
54329	839	
54330	647	
54331	1192	
54332	400	
54333	996	
54334	524	
54335	644	
54336	348	
54337	676	
54338	400	
54339	722	
54340	684	
54341	1356	
54342	290	
54343	1113	
54344	510	
54345	938	
54346	670	
54347	486	
54348	501	
54349	1359	
54350	777	
54351	137	
54352	783	
54353	509	
54354	522	
54355	521	
54356	217	
54357	188	
54358	708	
54359	2242	
54360	708	
54361	502	
54362	1356	
54363	513	
54364	504	
54365	422	
54366	501	
54367	307	
54368	323	
54369	697	
54370	1252	
54371	616	
54372	795	
54373	473	
54374	599	
54375	299	
54376	611	
54377	430	
54378	418	
54379	845	
54380	851	
54381	1228	
54382	466	
54383	644	
54384	678	
54385	129	
54386	846	
54387	613	
54388	447	
54389	579	
54390	136	
54391	481	
54392	357	
54393	726	
54394	617	
54395	822	
54396	548	
54397	291	
54398	451	
54399	1149	
54400	812	
54401	443	
54402	804	
54403	692	
54404	1023	
54405	809	
54406	1545	
54407	536	
54408	1283	
54409	913	
54410	261	
54411	756	
54412	742	
54413	359	
54414	286	
54415	413	
54416	1089	
54417	392	
54418	359	
54419	1500	
54420	503	
54421	366	
54422	459	
54423	309	
54424	299	
54425	1019	
54426	772	
54427	903	
54428	500	
54429	258	
54430	540	
54431	1094	
54432	577	
54433	997	
54434	1113	
54435	550	
54436	404	
54437	1251	
54438	393	
54439	1825	
54440	770	
54441	852	
54442	889	
54443	1121	
54444	522	
54445	588	
54446	1782	
54447	331	
54448	471	
54449	428	
54450	650	
54451	366	
54452	596	
54453	586	
54454	371	
54455	647	
54456	1822	
54457	1002	
54458	940	
54459	1186	
54460	1220	
54461	104	
54462	1067	
54463	927	
54464	499	
54465	644	
54466	1045	
54467	308	
54468	271	
54469	677	
54470	747	
54471	278	
54472	262	
54473	597	
54474	228	
54475	560	
54476	594	
54477	118	
54478	1269	
54479	309	
54480	1224	
54481	906	
54482	347	
54483	616	
54484	734	
54485	723	
